Date,Well,Pot Gross,Pot Nett,Pot WC,Test,Date of Test,Production Zone,Status/Lifting,P.csg,P.tbg,P.fl,P.sep,Avg Prod Prev Month Gross,Avg Prod Prev Month Oil,Prev Day Gross,Prev Day Oil,Production Test Gross,Production Test Oil,Prod Act Gross,Prod Act Oil,Prod Act WC,Selisih Potensi,Selisih Last,Gas Inj (Mscfd),Gas Out SB (Mscfd),Gas Out SA (Mscfd),Gas Own (Mscfd),Tanggal Mulai Produksi,Keterangan,GS,CATEGORY,Bulan Ke,Date&Well,Struktur
2026-01-01,B-136,2240.5,38.5,98.28163356393662,,2025-12-20 00:00:00,P-45,49 Hz,0,77,77,32,2458,43,2240.5,38.5,2327.2143300000002,39.895102800000004,2240.5,38.5,98.28163356393662,0.0,0.0,0,116.5,,116.5,PES - 09.07.21,,III,,1,46023B-136,Bunyu
2026-01-01,B-138,0.0,0.0,0.0,,2025-12-20 00:00:00,C-60,SA 18,398,392,52,39,0,0,16.0,0.0,15.958041120000003,0.0,16.0,0.0,100.0,0.0,0.0,0,0.0,470.0,470.0,PES-01.10.25,,III,,1,46023B-138,Bunyu
2026-01-01,B-141,0.0,0.0,0.0,,2023-06-10 00:00:00,S-75U,Tutup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-25.06.22,,III,,1,46023B-141,Bunyu
2026-01-01,B-144,684.0,19.0,97.22222222222221,,2025-12-31 00:00:00,K-86/M-70,SB OF,349,79,79,30,710.1,15.030555555555555,675.5,21.5,712.7925033600001,23.93706168,675.5,21.5,96.81717246484087,2.5,0.0,404,404.0,,0.0,PES-22-02-24,,III,,1,46023B-144,Bunyu
2026-01-01,B-147,880.0,16.0,98.18181818181819,,2025-12-19 00:00:00,S-40L,56 Hz,59,64,64,31,852.3,18.233333333333334,880.0,16.0,880.3519351200001,15.958041120000003,880.0,16.0,98.18181818181819,0.0,0.0,0,79.0,,79.0,PES-18.12.23,,III,,1,46023B-147,Bunyu
2026-01-01,B-149,1223.0,24.0,98.03761242845462,T,2026-01-01 00:00:00,N-25,SB OF,321,50,50,31,1330.9333333333334,27.6,862.0,21.0,648.96033888,5.31934704,649.0,5.0,99.22958397534669,-19.0,-16.0,486,486.0,,0.0,PES-15.06.25,,III,,1,46023B-149,Bunyu
2026-01-01,B-151,0.0,0.0,0.0,,2025-05-16 00:00:00,"K-85, L-30, L-50, L-70, L-91",Tutup,0,0,0,0,,,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,PES-13.12.21,Program WO,III,,1,46023B-151,Bunyu
2026-01-01,B-153,952.5,20.0,97.9002624671916,,2025-12-12 00:00:00,Q-20,Tutup,0,0,0,0,906.925,24.49722222222222,0.0,0.0,0.01,0.0,0.0,0.0,,-20.0,0.0,0,0.0,,0.0,PES-01.09.23,"Shut in, imbangi debit air di MGS",III,,1,46023B-153,Bunyu
2026-01-01,B-159,19.0,19.0,0.0,,2025-12-30 00:00:00,F-55,SB OF,305,70,70,30,26.066666666666666,25.466666666666665,27.0,21.0,26.5967352,21.27738816,27.0,21.0,22.22222222222222,2.0,0.0,404,404.0,,0.0,KUPL-27.09.25,,III,,1,46023B-159,Bunyu
2026-01-01,B-175,80.0,0.0,100.0,,2025-12-11 00:00:00,N-20,SA 23,400,780,70,28,0,0,80.0,0.0,79.79020560000001,0.0,80.0,0.0,100.0,0.0,0.0,0,0.0,155.0,155.0,KUPL-20.11.25,,III,,1,46023B-175,Bunyu
2026-01-01,B-180,114.0,0.0,100.0,,2025-12-31 00:00:00,BB-10,98 Hz,44,88,88,29,84.28715277777776,0,35.0,0.0,34.57575576,0.0,35.0,0.0,100.0,0.0,0.0,0,79.0,,79.0,PES -12.12.25,Pkl 11.32 Activated arternation freq. F1 105 Hz in 1 hours. F2 98 Hz in 1 hours,III,,1,46023B-180,Bunyu
2026-01-01,B-198,370.0,74.0,80.0,T,2026-01-01 00:00:00,F-81 ,SB OF,220,56,56,31,372.26666666666665,68.06666666666666,386.0,74.0,438.8461308,74.47085856000001,439.0,74.0,83.14350797266515,0.0,0.0,254,254.0,,0.0,PES - 05.10.20,,III,,1,46023B-198,Bunyu
2026-01-01,B-206,247.0,21.0,91.49797570850203,T,2026-01-01 00:00:00,T-91,55 Hz,32,34,34,31,261.6666666666667,24.4,351.0,29.0,375.01396632,23.93706168,375.0,24.0,93.60000000000001,3.0,-5.0,0,79.0,,79.0,PES-30.09.23,,III,,1,46023B-206,Bunyu
2026-01-01,B-215,0.0,0.0,0.0,,2025-10-26 00:00:00,W-20/W-30/W-40,Tutup,0,0,0,0,24.9,0.225,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,PES - 05.10.24,"Shut in, GOH K#3 SKG Bunyu",III,,1,46023B-215,Bunyu
2026-01-01,B-216,620.0,30.0,95.16129032258065,,2025-12-30 00:00:00,H-71/M-70,SB 43,360,82,53,30,502.65,27.716666666666665,543.0,29.0,542.57339808,29.256408720000003,543.0,29.0,94.65930018416206,-1.0,0.0,277,277.0,,0.0,KUPL-28.06.23,,III,,1,46023B-216,Bunyu
2026-01-01,B-220,375.0,19.0,94.93333333333334,,2025-12-26 00:00:00,Q-20,Tutup,0,0,0,0,401.6666666666667,26.1,0.0,0.0,0.01,0.0,0.0,0.0,,-19.0,0.0,0,0.0,,0.0,BOR-14.02.22,"Shut off, ESP Declared as Electrical Downhole Failure (EDHF) ",III,,1,46023B-220,Bunyu
2026-01-01,B-227,45.0,11.0,75.55555555555556,,2025-12-31 00:00:00,MFS_CC,SB OF,275,57,57,29,35.79548611111112,9.199652777777777,45.0,8.0,45.21444984000001,7.979020560000001,45.0,8.0,82.22222222222221,-3.0,0.0,430,430.0,,0.0,PES-15.06.25,,III,,1,46023B-227,Bunyu
2026-01-01,B-229,471.0,19.0,95.96602972399151,T,2026-01-01 00:00:00,L-30U/L-30L/L-70,SB OF,335,78,78,31,461.3666666666667,18.8,63.47916666666668,2.5208333333333335,460.12351896,10.63869408,460.0,11.0,97.60869565217392,-8.0,8.479166666666666,438,438.0,,0.0,PES-20.04.23,"Prod. 24 jam, ex. Buka sumur",III,,1,46023B-229,Bunyu
2026-01-01,B-231,332.0,11.0,96.6867469879518,T,2026-01-01 00:00:00,U-10/U-20,SB OF,308,57,57,34,344.6402777777777,14.343055555555557,82.95833333333333,2.5208333333333335,382.99298688,10.63869408,383.0,11.0,97.12793733681463,0.0,8.479166666666666,306,306.0,,0.0,BOR-17.12.22,"Prod. 24 jam, ex. Buka sumur",III,,1,46023B-231,Bunyu
2026-01-01,B-238,698.0,13.0,98.13753581661892,,2025-11-15 00:00:00,N-20,Tutup,0,0,0,0,538.3166666666667,10.041666666666666,0.0,0.0,0.01,0.0,0.0,0.0,,-13.0,0.0,0,0.0,,0.0,BOR-08.07.23,"Shut in, imbangi debit air di MGS",III,,1,46023B-238,Bunyu
2026-01-02,B-163,165.0,4.0,97.57575757575758,,2025-12-08 00:00:00,J-20,Tutup,0,0,0,0,210.7263888888889,2.405555555555556,0.0,0.0,0.01,0.0,0.0,0.0,,-4.0,0.0,0,0.0,,0.0,KUPL-04.05.25,"Shut in, Imbangi Tekanan Jaringan (WC 100%)",IV,,1,46024B-163,Bunyu
2026-01-02,B-169,414.0,27.0,93.47826086956522,T,2026-01-02 00:00:00,M-32,SB OF,314,84,84,32,463.3333333333333,30.8,387.5,32.0,484.0,35.0,484.0,35.0,92.76859504132231,8.0,3.0,543,543.0,,0.0,PES-04.12.24,,IV,,1,46024B-169,Bunyu
2026-01-02,B-173,81.0,32.0,60.49382716049383,T,2026-01-02 00:00:00,X-10/X-90/Z-10/Z-20/Z-30/Z-30L/Z-40,58 Hz,0,170,170,31,94.76875,33.55138888888889,55.0,24.0,63.0,27.0,63.0,27.0,57.14285714285714,-5.0,3.0,0,62.0,,62.0,PES - 28.05.23,,IV,,1,46024B-173,Bunyu
2026-01-02,B-194,1733.0,70.0,95.96076168493941,T,2026-01-02 00:00:00,O-40,SB OF,338,182,182,33,140.1597222222222,0,1404.0,102.0,1169.0,86.0,1169.0,86.0,92.64328485885372,16.0,-16.0,381,1042.0,,661.0,KUPL-04.07.25,,IV,,1,46024B-194,Bunyu
2026-01-02,B-199,1220.0,130.0,89.34426229508196,,2025-12-31 00:00:00,N-25,SB OF,340,105,105,33,1298.5833333333333,126.13333333333334,1372.0,136.5,1396.0,139.0,1372.0,136.5,90.05102040816327,6.5,0.0,675,675.0,,0.0,PES-31.12.24,,IV,,1,46024B-199,Bunyu
2026-01-02,B-208,583.0,43.75,92.49571183533448,T,2026-01-02 00:00:00,G-61/H-71,SB 38,335,119,87,33,118.94444444444444,15.388888888888888,404.0,35.0,329.0,30.0,329.0,30.0,90.88145896656535,-13.75,-5.0,472,472.0,,0.0,KUPL-17.08.25,,IV,,1,46024B-208,Bunyu
2026-01-02,BN-017,138.0,14.0,89.85507246376811,T,2026-01-02 00:00:00,R-10/R-50/V-50,SB OF,318,95,95,33,147.82291666666666,13.786805555555555,121.5,23.0,122.0,19.0,122.0,19.0,84.42622950819673,5.0,-4.0,531,562.0,,31.0,PES-11.11.24,,IV,,1,46024BN-017,Bunyu Nibung
2026-01-02,BN-018,2637.0,112.0,95.75274933636709,,2026-01-01 00:00:00,L-70/L-70U,98 Hz,0,90,90,32,2618.9,105.31666666666666,2602.0,118.0,2602.0,118.0,2493.5833333333335,113.08333333333334,95.46502690238277,1.0833333333333428,-4.916666666666657,0,57.5,,57.5,PES -11.10.24,Pkl 15.16 Manual ESP Off due to flowline leak. Pkl 16.06 Manual start 70 Hz step by step increase to 98 Hz ,IV,,1,46024BN-018,Bunyu Nibung
2026-01-02,BN-022,412.0,11.0,97.33009708737865,,2026-01-01 00:00:00,L-70,SB OF,345,132,132,32,569.3416666666667,28.858333333333334,447.0,21.0,447.0,21.0,447.0,21.0,95.30201342281879,10.0,0.0,473,473.0,,0.0,PES - 10.08.25,,IV,,1,46024BN-022,Bunyu Nibung
2026-01-02,BN-024,641.0,21.0,96.72386895475819,,2026-01-01 00:00:00,L-91,SB OF,343,95,95,32,524.1666666666666,16.75,374.0,19.0,374.0,19.0,374.0,19.0,94.91978609625669,-2.0,0.0,507,507.0,,0.0,PES - 23.01.22,,IV,,1,46024BN-024,Bunyu Nibung
2026-01-02,BN-026,0.0,0.0,0.0,,2025-11-03 00:00:00,H-71,Tutup,0,0,0,0,57,60.57222222222222,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,PES-28.10.25,Program WS,IV,,1,46024BN-026,Bunyu Nibung
2026-01-02,BN-038,422.0,16.0,96.2085308056872,,2026-01-01 00:00:00,L-70U/L-70L,SB OF,325,90,90,33,440.2680555555555,11.761805555555556,382.0,13.0,382.0,13.0,382.0,13.0,96.59685863874346,-3.0,0.0,552,552.0,,0.0,KUPL-19.07.25,,IV,,1,46024BN-038,Bunyu Nibung
2026-01-02,BN-039,2286.0,45.0,98.03149606299213,T,2026-01-02 00:00:00,J-74,108 Hz,0,98,98,32,898.4791666666666,26.456944444444442,2152.0,48.0,2131.0,45.0,2131.0,45.0,97.88831534490849,0.0,-3.0,0,62.0,,62.0,PES -03.12.25,,IV,,1,46024BN-039,Bunyu Nibung
2026-01-02,BN-051,0.0,0.0,0.0,,2025-12-17 00:00:00,MFS-DD/DD-30/DD-30,Tutup,0,0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-25.10.25,,IV,,1,46024BN-051,Bunyu Nibung
2026-01-02,BN-053,3.0,3.0,0.0,T,2026-01-02 00:00:00,V-50,SB OF,300,88,88,33,0,0.45161290322580644,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,450,1041.0,,591.0,KUPL-21.12.25,,IV,,1,46024BN-053,Bunyu Nibung
2026-01-02,BCT-03,0.0,0.19047619047619047,0.0,,2025-12-20 00:00:00,O-60/G-20,SA OF,0,95,95,30,0,0,0.0,0.0,0.01,0.0,0.0,0.0,,-0.19047619047619047,0.0,0,0.0,180.0,180.0,PE-04.06.25,,IV,,1,46024BCT-03,Bunyu
2026-01-02,B-102,153.0,13.0,91.50326797385621,,2025-12-28 00:00:00,L-30,SB OF,280,44,44,28,,,68.0,6.0,61.39828380000001,12.0127077,68.0,6.0,91.17647058823529,-7.0,0.0,408,488.0,,80.0,PES - 14.06.21,,I,,1,46024B-102,Bunyu
2026-01-02,B-081,1352.0,42.5,0.0,,2025-12-30 00:00:00,R-10,SB OF,340,82,84,27,915.475,25.17777777777778,1296.0,50.0,1302.7114128,53.389812,1296.0,50.0,96.14197530864197,7.5,0.0,300,385.0,,85.0,KUPL-27.01.25,,I,,1,46024B-081,Bunyu
2026-01-02,B-176,0.0,0.0,0.0,,2025-12-19 00:00:00,N-80,SA 13,368,1049,67,32,24,0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,289.0,289.0,KUPL-13.11.25,,I,,1,46024B-176,Bunyu
2026-01-02,B-179,1943.0,150.0,92.27997941327844,,2026-01-01 00:00:00,P-45,98 Hz,0,90,90,27,1947.2791666666667,157.82083333333333,1930.0,160.0,1930.0417038,160.16943600000002,1930.0,160.0,91.70984455958549,10.0,0.0,0,268.0,,268.0,PES - 14.04.21,,I,,1,46024B-179,Bunyu
2026-01-02,B-181,1247.0,33.0,97.35364875701684,,2025-12-27 00:00:00,J-71,SB 43,360,140,83,25,1042.2333333333333,23.833333333333332,1121.0,40.5,1137.2029956000001,42.7118496,1121.0,40.5,96.38715432649421,7.5,0.0,252,252.0,,0.0,KUPL-02.10.23,,I,,1,46024B-181,Bunyu
2026-01-02,B-185,462.0,16.0,96.53679653679653,T,2026-01-02 00:00:00,J-20,SB OF,340,90,90,27,586.6,18.233333333333334,593.0,28.0,621.9913098000001,33.368632500000004,607.5,30.5,94.97942386831276,14.5,2.5,282,551.0,,269.0,PES - 09.10.20,,I,,1,46024B-185,Bunyu
2026-01-02,B-186,18.5,8.5,54.054054054054056,,2025-12-30 00:00:00,R-50/Z-20/BB-10U/BB-10,SB OF,300,64,64,27,8.122916666666667,3.5659722222222223,48.0,16.0,48.0508308,16.0169436,48.0,16.0,66.66666666666666,7.5,0.0,274,322.0,,48.0,PES -13.02.25,,I,,1,46024B-186,Bunyu
2026-01-02,B-191,339.0,60.0,82.30088495575221,T,2026-01-02 00:00:00,Z-20,52 Hz,0,154,154,25,221.90555555555554,53.597222222222214,262.0,63.0,250.9321164,66.73726500000001,256.5,65.0,74.6588693957115,5.0,2.0,0,267.0,,267.0,PES -08.07.23,,I,,1,46024B-191,Bunyu
2026-01-02,B-193,472.0,9.0,98.09322033898306,,2025-12-07 00:00:00,P-45,Tutup,0,0,0,0,489.1486111111111,7.584027777777777,0.0,0.0,0.01,0.0,0.0,0.0,,-9.0,0.0,0,0.0,,0.0,PES - 04.07.19,"Shut in, imbangi debit air di MGS",I,,1,46024B-193,Bunyu
2026-01-02,B-195,222.0,11.0,95.04504504504504,T,2026-01-02 00:00:00,U-10/X-10,126 Hz,78,78,78,25,272.40277777777777,16.973958333333332,264.0,17.0,218.89822920000003,13.347453,219.0,13.0,94.06392694063926,2.0,-4.0,0,273.0,,273.0,PES-21.04.24,,I,,1,46024B-195,Bunyu
2026-01-02,B-197,0.0,0.0,0.0,,2025-09-27 00:00:00,U-10,Tutup,0,0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,PES-26.12.20,"Shut in, naikkan tekanan jaringan",I,,1,46024B-197,Bunyu
2026-01-02,B-203,107.0,8.0,92.5233644859813,,2025-12-26 00:00:00,J-20,SB OF,265,64,64,32,33.545970775462955,11.803182870370371,107.0,8.0,0.01,0.0,107.0,8.0,92.5233644859813,0.0,0.0,284,426.0,,142.0,KUPL-10.11.24,,I,,1,46024B-203,Bunyu
2026-01-02,B-207,33.0,27.0,18.181818181818183,T,2026-01-02 00:00:00,T-50/X-90,SB OF,245,50,50,33,26.680555555555554,22.32222222222222,40.0,24.0,58.7287932,24.0254154,59.0,24.0,59.32203389830508,-3.0,0.0,232,232.0,,0.0,KUPL- 02.09.21,,I,,1,46024B-207,Bunyu
2026-01-02,B-211,122.0,18.5,84.8360655737705,,2025-12-29 00:00:00,BB-10/W-20/W-30/X-10/Z-20,SA OF,290,109,109,32,63.68611111111112,19.033333333333335,96.5,25.25,70.7415009,32.0338872,96.5,25.25,73.83419689119171,6.75,0.0,0,0.0,513.0,513.0,KUPL-02.11.25,,I,,1,46024B-211,Bunyu
2026-01-02,B-212,149.0,5.0,96.64429530201343,,2025-12-30 00:00:00,X-80,SA 13,349,324,67,26,78.5,1.225,16.0,0.0,16.0169436,0.0,16.0,0.0,100.0,-5.0,0.0,0,0.0,277.0,277.0,PES-14.09.24,,I,,1,46024B-212,Bunyu
2026-01-02,B-213,574.0,40.0,93.03135888501743,,2025-12-29 00:00:00,T-60,108 Hz,101,101,101,26,0,0,478.0,43.0,477.8388174000001,42.7118496,478.0,43.0,91.0041841004184,3.0,0.0,0,278.0,,278.0,PES-16.11.25,,I,,1,46024B-213,Bunyu
2026-01-02,B-217,448.0,35.0,92.1875,,2026-01-01 00:00:00,L-10,SB OF,310,75,75,26,340.73333333333335,27.266666666666666,446.0,43.0,445.80493020000006,42.7118496,446.0,43.0,90.35874439461884,8.0,0.0,441,441.0,,0.0,PES-26.07.24,,I,,1,46024B-217,Bunyu
2026-01-02,B-219,745.0,48.0,93.55704697986577,,2026-01-01 00:00:00,O-95/P-45,SB OF,350,78,78,30,798.6666666666666,43.7,681.0,50.0,680.7201030000001,50.18642328,681.0,50.0,92.65785609397945,2.0,0.0,288,288.0,,0.0,BOR-24.01.22,,I,,1,46024B-219,Bunyu
2026-01-02,B-221,0.0,0.0,0.0,,2025-12-14 00:00:00,"U-10U, U-10L, U-20",Tutup,0,0,0,0,8.433333333333334,6.21875,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-21.07.24,Program WO,I,,1,46024B-221,Bunyu
2026-01-02,B-222,0.0,0.0,0.0,,2025-10-14 00:00:00,M-70,Tutup,0,0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,PES-17.01.24,"Shut in, WC 100%",I,,1,46024B-222,Bunyu
2026-01-02,B-223,43.0,27.0,37.2093023255814,,2025-12-30 00:00:00,R-10,SB OF,272,64,64,30,58.606944444444444,27.481944444444444,38.25,22.25,26.694906,16.0169436,38.25,22.25,41.830065359477125,-4.75,0.0,293,603.0,,310.0,PES-27.01.25,,I,,1,46024B-223,Bunyu
2026-01-02,B-224,355.00000000000006,11.000000000000002,96.90140845070422,,2026-01-01 00:00:00,O-95,SB OF,332,60,60,32,170.67152777777775,4.127777777777777,208.0,10.291666666666666,384.4066464,18.6864342,384.0,19.0,95.05208333333334,7.999999999999998,8.708333333333334,291,291.0,,0.0,KUPL-09.02.24.,"Prod. 24 jam, ex. Buka sumur",I,,1,46024B-224,Bunyu
2026-01-02,B-225,718.0,35.0,95.12534818941504,,2025-12-27 00:00:00,P-10,SB OF,345,128,128,34,751.9,33.8,771.0,42.0,771.4827834,42.177951480000004,771.0,42.0,94.55252918287937,7.0,0.0,432,586.0,,154.0,KUPL-04.06.24,,I,,1,46024B-225,Bunyu
2026-01-02,B-230,224.0,0.0,100.0,,2026-01-01 00:00:00,AA-30/W-40/X-80/Z-30/AA-10,SB OF,316,78,78,28,158.11787134846114,0.8060690532081375,315.0,0.0,314.99989080000006,0.0,315.0,0.0,100.0,0.0,0.0,615,615.0,,0.0,KUPL-09.11.25,,I,,1,46024B-230,Bunyu
2026-01-02,B-232,286.0,11.0,96.15384615384616,,2026-01-01 00:00:00,S-75,SB OF,312,75,75,28,314.72777777777776,17.138888888888893,470.0,14.0,469.8303456,14.415249240000001,470.0,14.0,97.02127659574468,3.0,0.0,288,546.0,,258.0,KUPL-19.04.25,,I,,1,46024B-232,Bunyu
2026-01-02,B-233,27.0,5.0,81.48148148148148,,2026-01-01 00:00:00,R-10,SB OF,290,66,66,28,51.20277777777778,16.29722222222222,16.0,7.0,16.0169436,7.47457368,16.0,7.0,56.25,2.0,0.0,398,494.0,,96.0,KUPL-13.05.24,,I,,1,46024B-233,Bunyu
2026-01-02,B-236,452.5,40.0,91.16022099447514,,2025-12-30 00:00:00,K-85 ,SB 38,340,128,90,35,406.1333333333333,37.63333333333333,430.0,49.0,429.7879866,49.3855761,430.0,49.0,88.60465116279069,9.0,0.0,578,578.0,,0.0,BOR-05.05.23,,I,,1,46024B-236,Bunyu
2026-01-02,B-237,306.0,50.0,83.66013071895425,,2025-12-27 00:00:00,R-10/W-40,SB OF,315,95,95,33,191.7,33.56666666666667,214.0,53.0,213.559248,53.389812,214.0,53.0,75.23364485981308,3.0,0.0,500,500.0,,0.0,KUPL-22.07.25,,I,,1,46024B-237,Bunyu
2026-01-02,B-242,264.0,0.0,100.0,,2025-12-20 00:00:00,V-30,SB OF,290,92,92,37,55.25833333333333,0,264.0,0.0,264.2795694,0.0,264.0,0.0,100.0,0.0,0.0,504,675.0,,171.0,PES-21.11.25,,I,,1,46024B-242,Bunyu
2026-01-02,B-243,2667.0,88.0,96.70041244844394,,2025-12-28 00:00:00,P-45,104 Hz,113,114,114,26,2542.7166666666667,86.58333333333333,2642.0,82.0,2640.1262034,85.4236992,2642.0,82.0,96.89629068887207,-6.0,0.0,0,266.0,,266.0,BOR-10.06.24,,I,,1,46024B-243,Bunyu
2026-01-02,B-125,958.0,24.0,97.4947807933194,,2025-12-30 00:00:00,J-71L,SA 33,265,247,62,39,942.4,32.86666666666667,963.0,29.0,962.9384982,29.2605621,963.0,29.0,96.98857736240913,5.0,0.0,0,0.0,291.0,291.0,KUPL-30.03.25,,II,,1,46024B-125,Bunyu
2026-01-02,B-140,944.0,17.0,98.19915254237289,T,2026-01-02 00:00:00,J-20/J-71,SB 33,345,56,42,37,752.0579427083334,24.597428385416666,793.0,21.5,688.9532349000001,18.620357700000003,689.0,19.0,97.24238026124819,2.0,-2.5,120,167.0,,47.0,PES - 19.01.24,,II,,1,46024B-140,Bunyu
2026-01-02,B-146,200.0,24.0,88.0,,2025-12-31 00:00:00,Y-20/Y-40U/Y-40L/X-30,SB OF,255,76,76,40,197.5,29.05,157.0,32.0,156.9430149,31.920613200000002,157.0,32.0,79.61783439490446,8.0,0.0,469,665.0,,196.0,PES - 23.05.24,,II,,1,46024B-146,Bunyu
2026-01-02,B-160,2511.0,69.0,97.2520908004779,,2025-12-31 00:00:00,N-80,96 Hz,93,96,96,38,2514.9333333333334,66.16666666666667,2512.0,70.5,2524.3884939000004,74.48143080000001,2512.0,70.5,97.19347133757962,1.5,0.0,0,162.0,,162.0,PES - 29.03.22,,II,,1,46024B-160,Bunyu
2026-01-02,B-196,255.0,112.0,56.07843137254902,T,2026-01-02 00:00:00,C-70,SB 28,345,210,58,38,241.66666666666666,106.33333333333333,263.0,120.0,266.00511,122.36235060000001,266.0,122.0,54.13533834586466,10.0,2.0,271,336.0,,65.0,PES -27.12.24,,II,,1,46024B-196,Bunyu
2026-01-02,B-210,90.0,0.0,100.0,,2026-01-01 00:00:00,AA-20U &  AA-20L,SA 38,786,1129,78,40,0,0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,1100.0,1100.0,KUPL-31.10.25,,II,,1,46024B-210,Bunyu
2026-01-02,B-214,35.0,32.0,8.571428571428571,T,2026-01-02 00:00:00,C-60,SB 33,273,90,54,37,127.25,124.2,32.25,29.25,34.5806643,31.920613200000002,35.0,32.0,8.571428571428571,0.0,2.75,296,296.0,,0.0,KUPL-19.05.23,,II,,1,46024B-214,Bunyu
2026-01-02,B-234,413.5,50.5,87.78718258766627,,2025-12-31 00:00:00,R-50,SA 28,345,210,78,40,118.97222222222221,18.23888888888889,282.75,79.875,284.6254677,85.1216352,282.75,79.875,71.75066312997347,29.375,0.0,0,0.0,246.0,246.0,KUPL-12.11.25,,II,,1,46024B-234,Bunyu
2026-01-02,B-239,64.0,3.0,95.3125,,2026-01-01 00:00:00,R-50/R-90,SB OF,275,58,58,42,47.93611111111111,6.326388888888889,32.0,5.0,31.920613200000002,5.3201022,32.0,5.0,84.375,2.0,0.0,603,603.0,,0.0,KUPL-02.02.25,,II,,1,46024B-239,Bunyu
2026-01-02,BN-015,468.0,74.0,84.1880341880342,T,2026-01-02 00:00:00,T-10/T-91,84 Hz,0,35,35,37,412.65,56.93333333333333,418.0,74.0,414.96797160000006,66.5012775,416.5,70.5,83.07322929171669,-3.5,-3.5,0,171.0,,171.0,PES-26.04.25,,II,,1,46024BN-015,Bunyu Nibung
2026-01-02,BN-058,375.0,37.0,90.13333333333333,T,2026-01-02 00:00:00,N-35,SB OF,322,97,97,41,346.51666666666665,39.93333333333333,375.0,51.0,377.7272562,53.201022,378.0,53.0,85.97883597883597,16.0,2.0,429,429.0,,0.0,BOR-26.11.23,,II,,1,46024BN-058,Bunyu Nibung
2026-01-02,B-096,0.0,0.0,0.0,,2025-07-01 00:00:00,M-70,Tutup,0,0,0,0,,,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-06.11.22,Program WO,III,,1,46024B-096,Bunyu
2026-01-02,B-126,0.0,0.0,0.0,T,2026-01-02 00:00:00, C-70L/E-83,SB OF,357,43,43,30,0,0,184.0,0.0,162.24008472,0.0,162.0,0.0,100.0,0.0,0.0,305,305.0,,0.0,KUPL-14.12.25,,III,,1,46024B-126,Bunyu
2026-01-02,B-132,261.0,35.0,86.59003831417624,T,2026-01-02 00:00:00,L-10,SB OF,280,40,40,35,262.34375,31.710416666666667,492.0,40.0,497.35894824,42.55477632,497.0,42.0,91.54929577464789,7.0,2.0,190,190.0,,0.0,PES - 02.08.23,,III,,1,46024B-132,Bunyu
2026-01-02,B-136,2240.5,38.5,98.28163356393662,,2025-12-20 00:00:00,P-45,49 Hz,0,77,77,32,2458,43,2240.5,38.5,2327.2143300000002,39.895102800000004,2240.5,38.5,98.28163356393662,0.0,0.0,0,116.5,,116.5,PES - 09.07.21,,III,,1,46024B-136,Bunyu
2026-01-02,B-138,0.0,0.0,0.0,,2025-12-20 00:00:00,C-60,SA 18,398,392,52,39,0,0,16.0,0.0,15.958041120000003,0.0,16.0,0.0,100.0,0.0,0.0,0,0.0,470.0,470.0,PES-01.10.25,,III,,1,46024B-138,Bunyu
2026-01-02,B-144,684.0,19.0,97.22222222222221,T,2026-01-02 00:00:00,K-86/M-70,SB OF,349,79,79,33,710.1,15.030555555555555,675.5,21.5,696.83446224,23.93706168,697.0,24.0,96.55667144906744,5.0,2.5,404,404.0,,0.0,PES-22-02-24,,III,,1,46024B-144,Bunyu
2026-01-02,B-147,880.0,16.0,98.18181818181819,T,2026-01-02 00:00:00,S-40L,56 Hz,59,64,64,32,852.3,18.233333333333334,880.0,16.0,853.75519992,15.958041120000003,854.0,16.0,98.12646370023418,0.0,0.0,0,79.0,,79.0,PES-18.12.23,,III,,1,46024B-147,Bunyu
2026-01-02,B-149,1223.0,24.0,98.03761242845462,,2026-01-01 00:00:00,N-25,SB OF,321,50,50,31,1330.9333333333334,27.6,649.0,5.0,648.96033888,5.31934704,649.0,5.0,99.22958397534669,-19.0,0.0,486,486.0,,0.0,PES-15.06.25,,III,,1,46024B-149,Bunyu
2026-01-02,B-151,0.0,0.0,0.0,,2025-05-16 00:00:00,"K-85, L-30, L-50, L-70, L-91",Tutup,0,0,0,0,,,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,PES-13.12.21,Program WO,III,,1,46024B-151,Bunyu
